Date,Song ID,Song Name,Artist Name,Release Date,Genre,Stream Counts,Download Counts,Chart Positions,Social Media Mentions,Social Media Engagement,YouTube Views,Playlist Adds,Listener Age Group,Geographical Location,Listener Gender,Campaign Type,Spend,Reach,Engagement Rate
2024-10-11 03:17:39.105863,5,Echoes of Tomorrow,Orchestra of Lights,2024-05-06 03:17:39.105863,Indie,9298,245,63,2965,15920,56571,612,35-44,Canada,Male,Spotify Ads,4900,42430,2.13
2023-12-08 03:17:39.105863,1,Echoes of Tomorrow,Orchestra of Lights,2024-05-14 03:17:39.105863,Indie,26968,1590,97,590,75267,87920,300,18-24,Canada,Male,Spotify Ads,7210,41045,4.61
2025-04-10 03:17:39.105863,3,Nightfall Symphony,Binary Beats,2024-04-21 03:17:39.105863,Ambient,6923,1028,61,1465,67097,56639,885,35-44,Germany,Male,YouTube Ads,3736,51943,1.67
2023-10-05 03:17:39.105863,1,Bassline Rapture,Phantom Harmony,2024-05-12 03:17:39.105863,Electronic,12417,1081,98,2137,18043,60790,705,45-54,Brazil,Other,Spotify Ads,7040,103867,3.66
2023-10-05 03:17:39.105863,10,Bassline Rapture,Phantom Harmony,2024-04-22 03:17:39.105863,Rock,19151,406,87,2189,65486,77599,944,35-44,Canada,Male,YouTube Ads,6030,84964,0.63
2023-08-30 03:17:39.105863,6,Harmonic Distortion,Phantom Harmony,2024-04-21 03:17:39.105863,Ambient,2146,1262,26,562,63735,76604,532,25-34,France,Other,Twitter Campaign,3810,174968,2.32
2024-09-01 03:17:39.105863,6,Digital Dreams,Phantom Harmony,2024-05-07 03:17:39.105863,Indie,14346,1201,31,1761,59304,55464,798,18-24,France,Other,Twitter Campaign,7232,81828,4.53
2024-05-30 03:17:39.105863,6,Bassline Rapture,Binary Beats,2024-05-02 03:17:39.105863,Ambient,9927,399,68,99,93077,88752,260,25-34,Australia,Male,Facebook Ads,3985,93101,3.66
2023-09-17 03:17:39.105863,3,Echoes of Tomorrow,Phantom Harmony,2024-05-13 03:17:39.105863,Indie,5752,822,43,2690,55103,32739,533,18-24,Canada,Male,Instagram Ads,1526,70883,4.17
2023-05-18 03:17:39.105863,9,Retrograde Motion,Soundwave Project,2024-04-30 03:17:39.105863,Pop,13391,651,19,1773,30277,64551,718,25-34,UK,Male,Instagram Ads,2712,69167,2.68
2024-03-31 03:17:39.105863,5,Bassline Rapture,Phantom Harmony,2024-04-20 03:17:39.105863,Pop,28722,1864,54,655,1132,65495,346,35-44,France,Other,YouTube Ads,643,68483,2.85
2023-09-29 03:17:39.105863,1,Daydreamer's Tune,Orchestra of Lights,2024-04-30 03:17:39.105863,Electronic,1942,134,92,145,38854,77690,521,25-34,Canada,Female,YouTube Ads,628,62816,4.93
2025-03-14 03:17:39.105863,4,Daydreamer's Tune,Future Sounds,2024-05-04 03:17:39.105863,Rock,18194,1156,52,1246,58528,2649,613,45-54,USA,Female,Spotify Ads,1184,94450,4.93
2025-01-11 03:17:39.105863,6,Daydreamer's Tune,Phantom Harmony,2024-04-25 03:17:39.105863,Ambient,17095,254,17,968,58885,59606,689,35-44,Brazil,Other,Facebook Ads,4212,167463,2.26
2023-10-25 03:17:39.105863,2,Echoes of Silence,Phantom Harmony,2024-04-30 03:17:39.105863,Indie,5882,204,72,1762,15333,27788,514,35-44,USA,Male,Instagram Ads,7056,154870,4.79
2025-03-01 03:17:39.105863,3,Retrograde Motion,Phantom Harmony,2024-05-08 03:17:39.105863,Electronic,22902,360,87,1006,8587,10315,380,45-54,UK,Other,Spotify Ads,6421,113045,4.13
2024-09-24 03:17:39.105863,7,Retrograde Motion,Binary Beats,2024-05-03 03:17:39.105863,Electronic,12619,862,19,2055,52133,95011,957,45-54,USA,Male,Twitter Campaign,2706,194083,4.78
2024-10-17 03:17:39.105863,4,Echoes of Silence,Vintage Beats,2024-04-24 03:17:39.105863,Ambient,18073,1526,11,322,29421,57056,591,18-24,USA,Male,Spotify Ads,2620,191258,3.09
2025-03-17 03:17:39.105863,2,Rhythm of the Code,Phantom Harmony,2024-04-28 03:17:39.105863,Pop,24644,447,98,2310,11048,41624,234,35-44,France,Other,Instagram Ads,3952,59723,1.9
2025-04-06 03:17:39.105863,4,Nightfall Symphony,Vintage Beats,2024-05-06 03:17:39.105863,Ambient,8095,1568,18,2352,20019,22443,400,18-24,France,Male,Twitter Campaign,3997,141603,0.48
2024-01-28 03:17:39.105863,9,Rhythm of the Code,Binary Beats,2024-04-18 03:17:39.105863,Electronic,7310,1896,74,1690,77735,37317,542,18-24,Australia,Male,Spotify Ads,3611,122322,1.64
2024-01-08 03:17:39.105863,8,Digital Dreams,Future Sounds,2024-04-30 03:17:39.105863,Rock,19507,388,1,2936,55565,93874,652,45-54,Germany,Male,Twitter Campaign,716,121953,0.73
2024-01-20 03:17:39.105863,1,Echoes of Silence,Phantom Harmony,2024-05-15 03:17:39.105863,Indie,1113,653,13,2491,50878,25370,170,35-44,Canada,Other,Instagram Ads,3474,72430,4.32
2023-07-27 03:17:39.105863,5,Nightfall Symphony,Melodic Minds,2024-05-10 03:17:39.105863,Rock,28774,894,9,2811,67420,30131,142,35-44,France,Female,Instagram Ads,5352,146541,2.18
2024-02-13 03:17:39.105863,7,Harmonic Distortion,Phantom Harmony,2024-05-07 03:17:39.105863,Rock,21262,542,67,1117,46181,71963,364,35-44,Australia,Other,Twitter Campaign,6660,85510,4.4
2025-01-04 03:17:39.105863,5,Harmonic Distortion,Binary Beats,2024-04-23 03:17:39.105863,Electronic,14570,913,19,2189,23315,28250,491,18-24,Brazil,Male,Spotify Ads,3473,118024,4.6
2024-02-07 03:17:39.105863,10,Bassline Rapture,Phantom Harmony,2024-04-26 03:17:39.105863,Indie,22005,697,32,253,71099,46095,884,18-24,Germany,Female,Spotify Ads,7467,189782,2.45
2025-04-14 03:17:39.105863,2,Echoes of Tomorrow,Orchestra of Lights,2024-04-18 03:17:39.105863,Ambient,13984,1824,75,1906,18067,89675,234,45-54,Canada,Female,Instagram Ads,4335,167107,4.56
2024-04-21 03:17:39.105863,6,Echoes of Tomorrow,Deep Bass Nine,2024-04-19 03:17:39.105863,Electronic,21408,559,25,596,91966,41893,399,35-44,Canada,Other,Facebook Ads,1690,26079,2.45
2025-04-04 03:17:39.105863,8,Harmonic Distortion,Melodic Minds,2024-05-09 03:17:39.105863,Ambient,22436,1927,49,2052,50661,90544,157,45-54,France,Other,Facebook Ads,6734,58066,2.83
2025-01-24 03:17:39.105863,3,Harmonic Distortion,Phantom Harmony,2024-04-25 03:17:39.105863,Rock,17308,1870,8,535,72379,93828,945,45-54,France,Male,Twitter Campaign,3977,177782,0.57
2023-09-19 03:17:39.105863,6,Daydreamer's Tune,Melodic Minds,2024-04-23 03:17:39.105863,Rock,7266,186,30,2243,96376,16372,986,45-54,Brazil,Other,Twitter Campaign,758,114748,4.1
2024-11-24 03:17:39.105863,7,Echoes of Tomorrow,Deep Bass Nine,2024-05-15 03:17:39.105863,Rock,28452,1962,19,1645,92692,26223,405,25-34,Germany,Male,Twitter Campaign,1008,138131,4.99
2023-06-19 03:17:39.105863,2,Bassline Rapture,Melodic Minds,2024-05-04 03:17:39.105863,Rock,9563,1725,19,1290,88248,88610,369,25-34,France,Female,Spotify Ads,3437,69135,2.3
2024-07-06 03:17:39.105863,7,Bassline Rapture,Phantom Harmony,2024-04-29 03:17:39.105863,Indie,28477,1003,59,1704,53285,24935,652,18-24,Brazil,Male,Twitter Campaign,6687,133214,0.8
2023-07-11 03:17:39.105863,3,Harmonic Distortion,Phantom Harmony,2024-05-04 03:17:39.105863,Electronic,19617,1179,94,2484,6159,2047,507,18-24,Australia,Other,Facebook Ads,4459,122001,1.78
2024-11-12 03:17:39.105863,1,Echoes of Tomorrow,Future Sounds,2024-05-04 03:17:39.105863,Electronic,24641,1224,71,438,13188,12533,633,45-54,UK,Male,Facebook Ads,2292,157656,2.9
2023-06-14 03:17:39.105863,5,Harmonic Distortion,Vintage Beats,2024-04-22 03:17:39.105863,Rock,14071,1503,74,859,16684,92822,549,35-44,Germany,Male,YouTube Ads,4811,34894,1.76
2024-02-20 03:17:39.105863,7,Retrograde Motion,Binary Beats,2024-05-16 03:17:39.105863,Electronic,29167,1685,40,1512,33408,20660,986,25-34,Germany,Other,Spotify Ads,5377,145589,0.18
2024-07-17 03:17:39.105863,9,Rhythm of the Code,Deep Bass Nine,2024-05-07 03:17:39.105863,Electronic,14335,1802,29,1899,35152,51714,571,45-54,Brazil,Male,Facebook Ads,4621,105810,4.62
2023-10-26 03:17:39.105863,7,Echoes of Tomorrow,Soundwave Project,2024-05-10 03:17:39.105863,Rock,3055,1096,35,1759,81559,59411,337,25-34,Brazil,Female,Twitter Campaign,534,92218,0.63
2025-01-21 03:17:39.105863,6,Digital Dreams,Phantom Harmony,2024-05-08 03:17:39.105863,Pop,18809,1226,66,656,98953,50506,696,25-34,France,Other,Twitter Campaign,1757,47474,1.74
2024-08-18 03:17:39.105863,9,Love in the Time of Data,Phantom Harmony,2024-04-30 03:17:39.105863,Electronic,5767,1020,58,423,80615,60861,494,35-44,Germany,Male,YouTube Ads,5759,58912,1.64
2024-02-29 03:17:39.105863,7,Rhythm of the Code,Orchestra of Lights,2024-05-04 03:17:39.105863,Indie,22656,514,94,2819,34136,85777,136,45-54,Brazil,Other,Twitter Campaign,6297,88529,4.21
2024-04-11 03:17:39.105863,3,Retrograde Motion,Future Sounds,2024-05-07 03:17:39.105863,Ambient,18113,139,41,617,86522,72892,899,18-24,Canada,Other,Spotify Ads,2146,33225,2.03
2025-03-22 03:17:39.105863,6,Nightfall Symphony,Orchestra of Lights,2024-04-30 03:17:39.105863,Indie,20549,244,57,2200,46052,91201,749,25-34,USA,Female,Spotify Ads,5732,180938,2.94
2023-10-18 03:17:39.105863,9,Nightfall Symphony,Melodic Minds,2024-05-05 03:17:39.105863,Rock,6155,243,56,2010,28596,9457,434,18-24,France,Female,YouTube Ads,1370,195222,4.86
2025-01-14 03:17:39.105863,6,Harmonic Distortion,Orchestra of Lights,2024-04-27 03:17:39.105863,Pop,14755,1700,24,1617,32482,82811,459,25-34,USA,Female,Instagram Ads,597,147675,4.61
2024-07-13 03:17:39.105863,8,Daydreamer's Tune,Soundwave Project,2024-05-11 03:17:39.105863,Pop,9762,569,39,1454,92811,9606,938,18-24,USA,Other,YouTube Ads,5072,53410,4.63
2024-04-18 03:17:39.105863,4,Daydreamer's Tune,Melodic Minds,2024-04-20 03:17:39.105863,Pop,26015,1875,77,1066,32848,99134,410,45-54,Canada,Other,Twitter Campaign,274,106403,3.6
2024-09-24 03:17:39.105863,1,Echoes of Tomorrow,Melodic Minds,2024-05-09 03:17:39.105863,Pop,5193,1026,58,79,46257,30335,833,18-24,Brazil,Other,Spotify Ads,2057,30512,3.16
2023-09-03 03:17:39.105863,8,Echoes of Tomorrow,Future Sounds,2024-05-02 03:17:39.105863,Pop,26045,584,92,1605,33251,81650,584,35-44,UK,Other,Twitter Campaign,489,194240,1.0
2024-06-01 03:17:39.105863,9,Echoes of Tomorrow,Melodic Minds,2024-05-01 03:17:39.105863,Rock,13615,1322,36,461,72031,36755,626,45-54,USA,Other,YouTube Ads,1612,115935,2.31
2024-03-11 03:17:39.105863,10,Digital Dreams,Future Sounds,2024-05-02 03:17:39.105863,Pop,19970,723,5,2984,53121,24108,891,18-24,Brazil,Male,YouTube Ads,644,64159,4.95
2024-07-12 03:17:39.105863,9,Echoes of Tomorrow,Binary Beats,2024-05-15 03:17:39.105863,Indie,11341,1282,79,2499,10128,2922,850,45-54,France,Other,Instagram Ads,4307,146897,4.51
2023-07-15 03:17:39.105863,3,Digital Dreams,Phantom Harmony,2024-04-19 03:17:39.105863,Indie,23595,1685,6,1282,31294,10027,262,25-34,USA,Other,YouTube Ads,657,56927,1.34
2025-02-07 03:17:39.105863,8,Rhythm of the Code,Binary Beats,2024-04-29 03:17:39.105863,Indie,25943,381,74,2357,46522,4172,865,18-24,USA,Other,Facebook Ads,5902,183327,4.13
2025-03-23 03:17:39.105863,4,Retrograde Motion,Orchestra of Lights,2024-04-29 03:17:39.105863,Electronic,18249,344,15,2569,79009,52063,276,35-44,USA,Female,Spotify Ads,5337,26937,3.48
2024-09-26 03:17:39.105863,5,Echoes of Silence,Future Sounds,2024-05-01 03:17:39.105863,Rock,25741,685,46,1225,38494,72101,402,35-44,Brazil,Female,Spotify Ads,5051,197467,0.25
2023-12-13 03:17:39.105863,8,Love in the Time of Data,Deep Bass Nine,2024-05-03 03:17:39.105863,Pop,22457,1647,18,59,7032,87638,921,35-44,Australia,Other,Instagram Ads,1905,194608,3.8
2025-03-20 03:17:39.105863,1,Daydreamer's Tune,Vintage Beats,2024-04-27 03:17:39.105863,Rock,13309,677,8,1461,45476,90821,481,25-34,France,Male,Instagram Ads,7499,175835,0.95
2023-08-30 03:17:39.105863,4,Digital Dreams,Deep Bass Nine,2024-05-05 03:17:39.105863,Ambient,9167,1666,62,2183,34048,3222,970,35-44,USA,Female,Instagram Ads,1524,163991,4.94
2023-06-21 03:17:39.105863,9,Retrograde Motion,Phantom Harmony,2024-04-20 03:17:39.105863,Rock,18099,1285,61,1511,69247,46541,271,25-34,Australia,Female,Facebook Ads,5962,193781,4.55
2024-10-26 03:17:39.105863,1,Retrograde Motion,Orchestra of Lights,2024-05-12 03:17:39.105863,Pop,21717,1455,57,1335,94998,47417,664,25-34,UK,Other,Twitter Campaign,2358,129108,2.47
2024-11-27 03:17:39.105863,7,Digital Dreams,Orchestra of Lights,2024-04-20 03:17:39.105863,Pop,25484,132,12,2870,97798,4930,957,35-44,Brazil,Other,Instagram Ads,1406,67559,2.97
2023-11-10 03:17:39.105863,8,Echoes of Tomorrow,Phantom Harmony,2024-05-09 03:17:39.105863,Electronic,26697,263,90,2476,22352,35844,846,18-24,France,Female,Spotify Ads,2196,155509,3.49
2023-07-31 03:17:39.105863,10,Echoes of Tomorrow,Deep Bass Nine,2024-05-12 03:17:39.105863,Pop,27441,492,7,391,69697,31490,500,25-34,Australia,Male,Instagram Ads,6202,104052,4.19
2023-09-05 03:17:39.105863,1,Rhythm of the Code,Soundwave Project,2024-04-22 03:17:39.105863,Ambient,27939,1299,12,1981,99378,92256,240,45-54,Germany,Male,Twitter Campaign,2878,45664,1.68
2023-06-08 03:17:39.105863,3,Digital Dreams,Binary Beats,2024-05-13 03:17:39.105863,Ambient,19690,1896,41,407,76669,18787,836,35-44,Canada,Other,Instagram Ads,1273,48637,2.74
2024-11-26 03:17:39.105863,9,Daydreamer's Tune,Binary Beats,2024-05-13 03:17:39.105863,Pop,3169,868,97,2932,99438,47389,395,25-34,Canada,Female,Instagram Ads,4291,191168,1.17
2023-06-02 03:17:39.105863,3,Retrograde Motion,Orchestra of Lights,2024-05-05 03:17:39.105863,Electronic,11927,817,44,230,81897,15000,745,25-34,Brazil,Other,Instagram Ads,5625,152305,1.87
2024-01-17 03:17:39.105863,5,Love in the Time of Data,Melodic Minds,2024-04-18 03:17:39.105863,Rock,16424,614,32,230,50957,73118,626,45-54,Germany,Other,Twitter Campaign,6722,51464,1.46
2024-07-04 03:17:39.105863,7,Digital Dreams,Binary Beats,2024-04-30 03:17:39.105863,Electronic,4025,1456,29,1387,97286,13193,576,18-24,France,Other,Facebook Ads,5820,93491,0.76
2024-11-16 03:17:39.105863,1,Echoes of Tomorrow,Phantom Harmony,2024-05-06 03:17:39.105863,Ambient,12870,464,16,2800,96746,83531,727,25-34,USA,Other,Instagram Ads,5960,189786,0.76
2024-08-08 03:17:39.105863,8,Retrograde Motion,Melodic Minds,2024-05-14 03:17:39.105863,Rock,20727,1415,61,555,54929,78189,552,25-34,Canada,Other,Instagram Ads,5306,199254,4.36
2023-09-12 03:17:39.105863,8,Nightfall Symphony,Melodic Minds,2024-04-21 03:17:39.105863,Ambient,4801,253,11,2207,35725,54453,618,35-44,Brazil,Other,Spotify Ads,1046,185069,2.48
2025-03-22 03:17:39.105863,5,Rhythm of the Code,Binary Beats,2024-04-30 03:17:39.105863,Rock,24444,151,92,2227,64385,92796,381,45-54,Canada,Male,YouTube Ads,933,79328,4.49
2023-06-12 03:17:39.105863,10,Daydreamer's Tune,Melodic Minds,2024-04-26 03:17:39.105863,Indie,7456,1740,21,1125,41877,20248,644,45-54,Australia,Female,YouTube Ads,6350,65996,4.58
2024-09-13 03:17:39.105863,2,Retrograde Motion,Future Sounds,2024-04-30 03:17:39.105863,Pop,12401,1930,33,2094,56724,89448,454,18-24,Canada,Other,Spotify Ads,5937,123419,1.63
2023-12-27 03:17:39.105863,1,Rhythm of the Code,Binary Beats,2024-05-09 03:17:39.105863,Electronic,26114,824,16,2421,56810,84858,620,45-54,Canada,Other,YouTube Ads,7314,190440,2.92
2023-05-19 03:17:39.105863,9,Harmonic Distortion,Future Sounds,2024-04-24 03:17:39.105863,Ambient,23400,1887,57,586,78087,73116,321,35-44,Australia,Female,Facebook Ads,1092,161608,3.25
2024-09-10 03:17:39.105863,7,Love in the Time of Data,Phantom Harmony,2024-04-28 03:17:39.105863,Indie,21321,1954,53,950,19102,73341,787,25-34,USA,Female,Twitter Campaign,1915,171901,0.28
2024-10-27 03:17:39.105863,8,Harmonic Distortion,Phantom Harmony,2024-05-08 03:17:39.105863,Indie,24026,833,84,761,49282,34931,686,35-44,Brazil,Male,Facebook Ads,4826,197014,3.31
2024-06-10 03:17:39.105863,4,Echoes of Silence,Melodic Minds,2024-04-27 03:17:39.105863,Indie,27552,1295,1,894,14285,86708,402,45-54,Canada,Male,Instagram Ads,6902,161623,3.28
2025-05-02 03:17:39.105863,1,Harmonic Distortion,Soundwave Project,2024-05-09 03:17:39.105863,Pop,20143,967,61,2229,99780,62027,395,25-34,Australia,Male,YouTube Ads,7086,32644,3.49
2023-12-18 03:17:39.105863,10,Nightfall Symphony,Melodic Minds,2024-05-09 03:17:39.105863,Rock,9539,569,28,2786,63877,95655,956,18-24,USA,Female,Facebook Ads,752,108455,4.19
2024-06-28 03:17:39.105863,6,Echoes of Tomorrow,Phantom Harmony,2024-05-01 03:17:39.105863,Ambient,11326,1278,67,1648,44620,66315,786,35-44,USA,Male,Twitter Campaign,1746,130024,1.87
2024-10-20 03:17:39.105863,9,Bassline Rapture,Orchestra of Lights,2024-05-14 03:17:39.105863,Pop,26700,1634,70,1142,61092,36436,753,18-24,Canada,Male,Twitter Campaign,6840,163996,3.44
2024-09-16 03:17:39.105863,4,Harmonic Distortion,Vintage Beats,2024-04-20 03:17:39.105863,Ambient,21697,1673,37,1389,13611,75469,851,18-24,France,Female,YouTube Ads,5246,146318,1.01
2025-03-21 03:17:39.105863,3,Harmonic Distortion,Deep Bass Nine,2024-04-25 03:17:39.105863,Electronic,2092,381,44,1202,51422,28145,907,25-34,Canada,Other,YouTube Ads,7230,44037,3.73
2023-06-20 03:17:39.105863,6,Echoes of Silence,Melodic Minds,2024-04-27 03:17:39.105863,Ambient,4972,1915,79,2182,65145,69212,187,18-24,Australia,Female,Spotify Ads,1965,188652,0.27
2024-01-19 03:17:39.105863,8,Love in the Time of Data,Melodic Minds,2024-05-11 03:17:39.105863,Electronic,10721,1349,12,2441,76879,86350,631,25-34,Germany,Other,Instagram Ads,6569,158574,4.09
2024-02-18 03:17:39.105863,8,Love in the Time of Data,Binary Beats,2024-04-27 03:17:39.105863,Pop,16455,1335,59,789,5332,40660,269,25-34,Brazil,Other,Facebook Ads,5776,123766,1.27
2024-02-08 03:17:39.105863,2,Echoes of Silence,Future Sounds,2024-05-01 03:17:39.105863,Pop,25052,860,64,2386,37129,14321,546,18-24,Australia,Male,Instagram Ads,358,61016,1.59
2024-02-04 03:17:39.105863,2,Echoes of Tomorrow,Soundwave Project,2024-04-21 03:17:39.105863,Ambient,2017,1662,80,2725,10098,7669,266,45-54,USA,Male,Spotify Ads,3327,58941,2.96
2024-02-01 03:17:39.105863,1,Echoes of Silence,Phantom Harmony,2024-04-26 03:17:39.105863,Pop,13339,1637,44,2053,91920,83931,812,35-44,France,Female,Facebook Ads,400,113274,0.76
2023-10-26 03:17:39.105863,2,Retrograde Motion,Future Sounds,2024-04-30 03:17:39.105863,Rock,4902,1901,36,1915,59546,60143,298,45-54,Germany,Other,Facebook Ads,4652,77574,1.1
2023-06-05 03:17:39.105863,7,Bassline Rapture,Binary Beats,2024-04-30 03:17:39.105863,Rock,25752,1491,44,1849,22104,43032,482,45-54,France,Female,YouTube Ads,7349,76891,4.24
2024-03-19 03:17:39.105863,3,Digital Dreams,Phantom Harmony,2024-04-20 03:17:39.105863,Rock,17738,1461,76,2969,16747,63965,377,35-44,Germany,Female,Spotify Ads,910,177029,2.15
2025-02-08 03:17:39.105863,3,Retrograde Motion,Melodic Minds,2024-04-19 03:17:39.105863,Rock,27498,1800,92,319,20909,52428,708,35-44,Canada,Other,Facebook Ads,1631,182863,2.12
2024-03-07 03:17:39.105863,1,Bassline Rapture,Orchestra of Lights,2024-04-18 03:17:39.105863,Rock,23220,1121,60,350,59684,12422,974,18-24,Australia,Other,Twitter Campaign,4588,25946,4.21
2024-03-21 03:17:39.105863,6,Echoes of Silence,Orchestra of Lights,2024-04-28 03:17:39.105863,Pop,10170,1793,74,824,37679,46674,560,25-34,France,Other,Twitter Campaign,4032,56006,1.21
2024-11-25 03:17:39.105863,9,Daydreamer's Tune,Deep Bass Nine,2024-04-29 03:17:39.105863,Pop,22191,827,56,2556,21592,70059,667,25-34,France,Female,Spotify Ads,4063,88101,0.7
2023-10-27 03:17:39.105863,8,Nightfall Symphony,Deep Bass Nine,2024-04-21 03:17:39.105863,Indie,28925,680,13,541,38461,14779,225,18-24,France,Male,Instagram Ads,3911,97552,4.62
2024-02-28 03:17:39.105863,6,Harmonic Distortion,Binary Beats,2024-04-30 03:17:39.105863,Pop,26633,1600,26,2337,48002,9632,491,45-54,Canada,Female,Twitter Campaign,4457,193725,3.86
2024-06-09 03:17:39.105863,5,Harmonic Distortion,Phantom Harmony,2024-05-15 03:17:39.105863,Electronic,15267,1062,80,85,76222,41789,650,45-54,France,Female,Spotify Ads,2677,53474,0.33
2023-09-09 03:17:39.105863,8,Digital Dreams,Vintage Beats,2024-05-01 03:17:39.105863,Ambient,3122,1344,18,2252,40151,89993,265,35-44,UK,Male,Twitter Campaign,4317,110374,2.29
2023-06-01 03:17:39.105863,5,Bassline Rapture,Phantom Harmony,2024-05-16 03:17:39.105863,Pop,17956,1707,93,1092,50018,49921,680,25-34,France,Other,Twitter Campaign,643,113983,3.79
2024-11-01 03:17:39.105863,10,Daydreamer's Tune,Soundwave Project,2024-05-13 03:17:39.105863,Rock,22965,1480,90,2494,68738,89943,681,18-24,UK,Male,YouTube Ads,3479,60268,2.53
2025-01-02 03:17:39.105863,5,Harmonic Distortion,Binary Beats,2024-05-09 03:17:39.105863,Ambient,26352,1964,38,521,58767,26412,481,35-44,UK,Male,Instagram Ads,3229,187141,1.86
2023-07-06 03:17:39.105863,5,Nightfall Symphony,Melodic Minds,2024-05-11 03:17:39.105863,Pop,28307,764,59,1333,91362,13918,434,35-44,Brazil,Other,Instagram Ads,1008,34354,1.49
2023-08-30 03:17:39.105863,4,Echoes of Silence,Phantom Harmony,2024-05-16 03:17:39.105863,Pop,29186,1360,51,1229,50278,47715,490,18-24,Germany,Male,YouTube Ads,497,75083,0.7
2023-08-31 03:17:39.105863,1,Bassline Rapture,Future Sounds,2024-05-08 03:17:39.105863,Rock,4828,850,42,2373,52793,44308,249,18-24,UK,Female,Instagram Ads,2172,163920,0.33
2023-08-19 03:17:39.105863,2,Echoes of Silence,Binary Beats,2024-04-24 03:17:39.105863,Pop,20429,1836,36,2075,29685,44630,481,45-54,Brazil,Male,Facebook Ads,3027,78733,0.64
2024-09-12 03:17:39.105863,7,Rhythm of the Code,Orchestra of Lights,2024-04-21 03:17:39.105863,Pop,8745,1721,67,1127,80181,97272,787,35-44,France,Male,Twitter Campaign,809,147618,0.38
2023-05-31 03:17:39.105863,5,Bassline Rapture,Binary Beats,2024-05-01 03:17:39.105863,Pop,29877,1053,89,2538,33797,98080,499,45-54,Australia,Female,Instagram Ads,4927,89751,0.19
2023-10-04 03:17:39.105863,7,Echoes of Tomorrow,Binary Beats,2024-05-01 03:17:39.105863,Rock,8061,1193,51,1191,6556,22904,172,25-34,Canada,Female,Facebook Ads,5679,30184,1.92
2024-04-11 03:17:39.105863,1,Love in the Time of Data,Binary Beats,2024-05-16 03:17:39.105863,Electronic,10007,217,62,2192,14989,85825,813,18-24,UK,Female,Spotify Ads,1709,42884,3.78
